Date,Open,High,Low,Close,Adj Close,Volume
1999-01-22,0.4375,0.4882810115814209,0.38802099227905273,0.4101560115814209,0.376254677772522,271468800
1999-01-25,0.44270798563957214,0.45833298563957214,0.4101560115814209,0.453125,0.41567206382751465,51048000
1999-01-26,0.45833298563957214,0.46744799613952637,0.41145798563957214,0.4179689884185791,0.3834218978881836,34320000
1999-01-27,0.41927099227905273,0.4296880066394806,0.39583298563957214,0.41666701436042786,0.38222745060920715,24436800
1999-01-28,0.41666701436042786,0.41927099227905273,0.4127599895000458,0.4153650104999542,0.3810330629348755,22752000
1999-01-29,0.4153650104999542,0.41666701436042786,0.39583298563957214,0.39583298563957214,0.3631155490875244,24403200
1999-02-01,0.39583298563957214,0.40625,0.39583298563957214,0.40364599227905273,0.37028267979621887,15470400
1999-02-02,0.39583298563957214,0.40625,0.36067700386047363,0.37239599227905273,0.3416157066822052,26409600
1999-02-03,0.3671880066394806,0.38541701436042786,0.36458298563957214,0.38020798563957214,0.34878212213516235,7512000
1999-02-04,0.38541701436042786,0.41145798563957214,0.38020798563957214,0.40104201436042786,0.3678939640522003,18192000
1999-02-05,0.40755200386047363,0.41666701436042786,0.3971349895000458,0.4127599895000458,0.3786434233188629,13684800
1999-02-08,0.4153650104999542,0.41666701436042786,0.3984380066394806,0.3984380066394806,0.365505188703537,15408000
1999-02-09,0.40625,0.40885400772094727,0.37760400772094727,0.3828130066394806,0.3511716425418854,8697600
1999-02-10,0.3828130066394806,0.39322900772094727,0.37239599227905273,0.3789060115814209,0.3475876748561859,14822400
1999-02-11,0.38020798563957214,0.42708298563957214,0.38020798563957214,0.41145798563957214,0.3774491250514984,13224000
1999-02-12,0.41666701436042786,0.4375,0.41666701436042786,0.43489599227905273,0.39894983172416687,10972800
1999-02-16,0.44270798563957214,0.4609380066394806,0.39322900772094727,0.4375,0.4013386070728302,21100800
1999-02-17,0.42708298563957214,0.43229201436042786,0.40625,0.4140630066394806,0.3798386752605438,6772800
1999-02-18,0.42708298563957214,0.43229201436042786,0.40885400772094727,0.42057299613952637,0.38581058382987976,7070400
1999-02-19,0.41666701436042786,0.44270798563957214,0.41145798563957214,0.43489599227905273,0.39894983172416687,7536000
1999-02-22,0.44270798563957214,0.44791701436042786,0.4140630066394806,0.4375,0.4013386070728302,20524800
1999-02-23,0.44791701436042786,0.46744799613952637,0.421875,0.45833298563957214,0.4204496145248413,13809600
1999-02-24,0.5260419845581055,0.546875,0.48307299613952637,0.49479201436042786,0.45389509201049805,61276800
1999-02-25,0.515625,0.53125,0.47135400772094727,0.47916701436042786,0.43956151604652405,14913600
1999-02-26,0.484375,0.5,0.453125,0.4570310115814209,0.4192551374435425,17260800
1999-03-01,0.46875,0.47916701436042786,0.4375,0.4596349895000458,0.4216439425945282,9216000
1999-03-02,0.45833298563957214,0.4609380066394806,0.44791701436042786,0.45572900772094727,0.4180607795715332,5524800
1999-03-03,0.45833298563957214,0.45833298563957214,0.421875,0.42447900772094727,0.3893938660621643,6139200
1999-03-04,0.4453130066394806,0.44791701436042786,0.41145798563957214,0.4153650104999542,0.3810330629348755,5736000
1999-03-05,0.41927099227905273,0.44010400772094727,0.41927099227905273,0.43880200386047363,0.4025329649448395,7876800
1999-03-08,0.42708298563957214,0.45833298563957214,0.41927099227905273,0.4453130066394806,0.40850579738616943,7588800
1999-03-09,0.4440099895000458,0.46614599227905273,0.4440099895000458,0.4596349895000458,0.4216439425945282,14318400
1999-03-10,0.46614599227905273,0.46614599227905273,0.4453130066394806,0.45182299613952637,0.4144776463508606,23534400
1999-03-11,0.4440099895000458,0.45182299613952637,0.43229201436042786,0.43229201436042786,0.39656099677085876,5428800
1999-03-12,0.43489599227905273,0.43489599227905273,0.41666701436042786,0.42447900772094727,0.3893938660621643,9076800
1999-03-15,0.43489599227905273,0.44791701436042786,0.43229201436042786,0.44270798563957214,0.4061160683631897,10881600
1999-03-16,0.4453130066394806,0.45052099227905273,0.42447900772094727,0.4283849895000458,0.3929767906665802,7915200
1999-03-17,0.43229201436042786,0.44010400772094727,0.42057299613952637,0.4309900104999542,0.3953665494918823,5136000
1999-03-18,0.43229201436042786,0.44270798563957214,0.421875,0.43619799613952637,0.40014418959617615,4632000
1999-03-19,0.43489599227905273,0.45052099227905273,0.43489599227905273,0.4375,0.4013386070728302,10531200
1999-03-22,0.4466150104999542,0.44791701436042786,0.42447900772094727,0.42447900772094727,0.3893938660621643,3667200
1999-03-23,0.42708298563957214,0.42708298563957214,0.390625,0.3984380066394806,0.365505188703537,16396800
1999-03-24,0.39583298563957214,0.3984380066394806,0.38020798563957214,0.39583298563957214,0.3631155490875244,6086400
1999-03-25,0.3945310115814209,0.41666701436042786,0.39322900772094727,0.40104201436042786,0.3678939640522003,4032000
1999-03-26,0.40625,0.4375,0.40625,0.43619799613952637,0.40014418959617615,8827200
1999-03-29,0.4492189884185791,0.4596349895000458,0.4414060115814209,0.4492189884185791,0.41208890080451965,6595200
1999-03-30,0.45052099227905273,0.45442700386047363,0.40885400772094727,0.41145798563957214,0.3774491250514984,6950400
1999-03-31,0.42447900772094727,0.4453130066394806,0.40494799613952637,0.44010400772094727,0.40372732281684875,15360000
1999-04-01,0.44010400772094727,0.44270798563957214,0.41927099227905273,0.42708298563957214,0.3917825520038605,3043200
1999-04-05,0.421875,0.43229201436042786,0.41145798563957214,0.4140630066394806,0.3798386752605438,9864000
1999-04-06,0.4179689884185791,0.41927099227905273,0.39583298563957214,0.40364599227905273,0.37028267979621887,6969600
1999-04-07,0.40625,0.44010400772094727,0.40364599227905273,0.4375,0.4013386070728302,8928000
1999-04-08,0.44010400772094727,0.45833298563957214,0.43489599227905273,0.4453130066394806,0.40850579738616943,13012800
1999-04-09,0.44791701436042786,0.44791701436042786,0.43489599227905273,0.4375,0.4013386070728302,4862400
1999-04-12,0.43229201436042786,0.43229201436042786,0.41145798563957214,0.41927099227905273,0.38461625576019287,3331200
1999-04-13,0.42708298563957214,0.42708298563957214,0.39583298563957214,0.4023439884185791,0.3690882921218872,3614400
1999-04-14,0.40104201436042786,0.4101560115814209,0.390625,0.390625,0.3583380877971649,4828800
1999-04-15,0.40104201436042786,0.40104201436042786,0.390625,0.40104201436042786,0.3678939640522003,3585600
1999-04-16,0.3984380066394806,0.42057299613952637,0.3984380066394806,0.4140630066394806,0.3798386752605438,3892800
1999-04-19,0.41927099227905273,0.41927099227905273,0.390625,0.39583298563957214,0.3631155490875244,3129600
1999-04-20,0.39583298563957214,0.41145798563957214,0.3841150104999542,0.38802099227905273,0.3559492230415344,6768000
1999-04-21,0.38802099227905273,0.39583298563957214,0.38541701436042786,0.3945310115814209,0.361921101808548,3748800
1999-04-22,0.39583298563957214,0.39583298563957214,0.37369799613952637,0.37760400772094727,0.3463931977748871,22718400
1999-04-23,0.37630200386047363,0.37760400772094727,0.35677099227905273,0.359375,0.3296709358692169,12604800
1999-04-26,0.359375,0.36458298563957214,0.33333298563957214,0.34114599227905273,0.31294870376586914,12350400
1999-04-27,0.34895798563957214,0.38020798563957214,0.34375,0.37760400772094727,0.3463931977748871,22694400
1999-04-28,0.38020798563957214,0.38020798563957214,0.3632810115814209,0.375,0.34400445222854614,12009600
1999-04-29,0.37630200386047363,0.37760400772094727,0.3671880066394806,0.375,0.34400445222854614,4814400
1999-04-30,0.3789060115814209,0.39583298563957214,0.37630200386047363,0.38020798563957214,0.34878212213516235,9931200
1999-05-03,0.3841150104999542,0.3841150104999542,0.37239599227905273,0.3828130066394806,0.3511716425418854,3384000
1999-05-04,0.3828130066394806,0.3828130066394806,0.35416701436042786,0.36197900772094727,0.33205968141555786,9604800
1999-05-05,0.36458298563957214,0.36979201436042786,0.34375,0.36979201436042786,0.3392269015312195,14457600
1999-05-06,0.3671880066394806,0.375,0.3515630066394806,0.3626300096511841,0.33265700936317444,3561600
1999-05-07,0.3515630066394806,0.3671880066394806,0.3515630066394806,0.36458298563957214,0.3344484567642212,2500800
