Datetime,Close,Stoch,Std_Dev,Buy_Signal,Sell_Signal
2024-01-04 11:00:00,242.4250030517578,94.46692497098681,1.0829039416419672,False,True
2024-01-04 11:15:00,241.7449951171875,80.78467612690888,1.1234050649969478,False,True
2024-01-04 11:30:00,241.28579711914062,71.54528205726496,1.1409655089206088,False,False
2024-01-04 11:45:00,240.53990173339844,56.53733029590377,1.1412636249232928,False,False
2024-01-04 12:00:00,240.6699981689453,59.154964171021206,1.138221182918788,False,False
2024-01-04 12:15:00,241.1999969482422,69.81892089379026,1.150062485031285,False,False
2024-01-04 12:30:00,241.0301055908203,66.40058456191628,1.1426164099593736,False,False
2024-01-04 12:45:00,241.01669311523438,66.13071590413676,1.1353615092319294,False,False
2024-01-04 13:00:00,240.6750030517578,59.255666013742115,1.1236473240047111,False,False
2024-01-04 13:15:00,241.1699981689453,55.6521700670945,1.1298174802102334,False,False
2024-01-04 13:30:00,241.24000549316406,50.000261280798476,1.1121572398945923,False,False
2024-01-04 13:45:00,240.74000549316406,32.876962871998536,1.0667944439418702,False,False
2024-01-04 14:00:00,239.98500061035156,11.274558691532862,0.9648897969807453,True,False
2024-01-04 14:15:00,239.0500946044922,1.0785416528816252,0.8930271051296962,True,False
2024-01-04 14:30:00,239.02999877929688,6.036637136952725,0.8425850288280192,True,False
2024-01-04 14:45:00,239.6999969482422,29.394925465019128,0.842245958012658,False,False
2024-01-04 15:00:00,239.76499938964844,34.012723620013396,0.8712677813210646,False,False
2024-01-04 15:15:00,239.860107421875,36.9941643547307,0.8912186889642508,False,False
2024-01-04 15:30:00,239.2899932861328,19.122261551707645,0.9147369639810499,True,False
2024-01-04 15:45:00,237.9600067138672,3.931301573495394,1.0743043861007318,True,False
2024-01-05 09:30:00,235.7100067138672,11.737934328780694,1.410914880345825,True,False
2024-01-05 09:45:00,237.85809326171875,42.8700640435921,1.4374057097664954,False,False
2024-01-05 10:00:00,238.64500427246094,54.27473285683957,1.4235473428046899,False,False
2024-01-05 10:15:00,239.1967010498047,62.27045148963272,1.4163216591971561,False,False
2024-01-05 10:30:00,239.41310119628906,67.96891158369834,1.3983003089517345,False,False
2024-01-05 10:45:00,239.2050018310547,69.54723278796828,1.3505043711637312,False,False
2024-01-05 11:00:00,239.19500732421875,80.28013952785281,1.3045644015608877,False,True
2024-01-05 11:15:00,238.44500732421875,66.26118404727747,1.2666734406627114,False,False
2024-01-05 11:30:00,237.94129943847656,56.84590614669819,1.2587157647052276,False,False
2024-01-05 11:45:00,238.21499633789062,61.961832344107854,1.1827312512759238,False,False
2024-01-05 12:00:00,237.0749969482422,40.65303142228852,1.1374940787006234,False,False
2024-01-05 12:15:00,236.61000061035156,31.961347476262866,1.1442991870435302,False,False
2024-01-05 12:30:00,237.44000244140625,48.66180404309122,1.1243836831728533,False,False
2024-01-05 12:45:00,237.65989685058594,52.874746027801734,1.1302556161075725,False,False
2024-01-05 13:00:00,237.07000732421875,30.998505056224385,1.1583556335088567,False,False
2024-01-05 13:15:00,237.81419372558594,40.268360856003135,1.1154445288409052,False,False
2024-01-05 13:30:00,238.61599731445312,61.04260643702336,1.0597980383897954,False,False
2024-01-05 13:45:00,238.69000244140625,62.96003447417007,0.9911348712240883,False,False
2024-01-05 14:00:00,238.9445037841797,69.55401019201955,0.9721776052512608,False,False
2024-01-05 14:15:00,238.2899932861328,58.67037110537805,0.972741235485783,False,False
2024-01-05 14:30:00,237.84500122070312,46.34649105194823,0.7978956516287621,False,False
2024-01-05 14:45:00,237.0850067138672,26.44261100487595,0.833685190328964,False,False
2024-01-05 15:00:00,237.4282989501953,37.445530705765556,0.8415381017127833,False,False
2024-01-05 15:15:00,236.9600067138672,22.4362140722736,0.8379886009424219,False,False
2024-01-05 15:30:00,237.2989959716797,33.301218253754776,0.7814008621304168,False,False
2024-01-05 15:45:00,237.43099975585938,37.53209470198999,0.722942150340501,False,False
2024-01-08 09:30:00,236.39610290527344,26.86518043135979,0.7100268392538062,False,False
2024-01-08 09:45:00,238.5457000732422,79.55136188371162,0.7161956647434236,False,False
2024-01-08 10:00:00,236.8800048828125,38.7255176953255,0.7339615137207833,False,False
2024-01-08 10:15:00,236.9499969482422,40.441008725181106,0.7340171890864357,False,False
2024-01-08 10:30:00,236.52000427246094,29.901977283861967,0.7629014808359597,False,False
2024-01-08 10:45:00,236.64999389648438,33.08799605066813,0.7604288147256745,False,False
2024-01-08 11:00:00,237.82949829101562,64.8589537931844,0.7631004627454159,False,False
2024-01-08 11:15:00,238.27499389648438,76.28193591298565,0.7801699519405961,False,False
2024-01-08 11:30:00,238.39540100097656,79.3693023983724,0.7911446198398243,False,False
2024-01-08 11:45:00,238.4510955810547,80.7973707891545,0.8109997102352648,False,True
2024-01-08 12:00:00,239.64999389648438,97.09810252689876,0.9020520564859901,False,True
2024-01-08 12:15:00,239.20950317382812,83.18090767128002,0.9380404018830618,False,True
2024-01-08 12:30:00,239.33920288085938,85.94047769780435,0.9681242864980593,False,True
2024-01-08 12:45:00,239.5,89.36169522010006,1.0375508633401171,False,True
2024-01-08 13:00:00,239.39259338378906,84.92787096285639,1.0947070139663906,False,True
2024-01-08 13:15:00,238.92999267578125,73.4489417288251,1.099310403404771,False,False
2024-01-08 13:30:00,239.44000244140625,86.10427473401235,1.1355288025440877,False,True
2024-01-08 13:45:00,239.99009704589844,98.2568028828774,1.1765144754426533,False,True
2024-01-08 14:00:00,239.91000366210938,91.26223874976463,1.2094041317829196,False,True
2024-01-08 14:15:00,239.79989624023438,88.25041036510542,1.227004281936138,False,True
2024-01-08 14:30:00,240.4355926513672,93.46944346944348,1.1940128778647043,False,True
2024-01-08 14:45:00,240.7100067138672,95.57665049994696,1.2742288671806057,False,True
2024-01-08 15:00:00,240.42990112304688,86.72657673727956,1.2375291753911861,False,True
2024-01-08 15:15:00,240.73800659179688,84.65465198863636,1.1980600828737262,False,True
2024-01-08 15:30:00,240.67999267578125,80.72249287618347,1.0657957891502867,False,True
2024-01-08 15:45:00,240.3800048828125,66.27928295570814,0.8698402270989435,False,False
2024-01-09 09:30:00,236.2032928466797,3.6888957482185964,1.0897346716988008,True,False
2024-01-09 09:45:00,235.664794921875,15.758658148141329,1.364855079959977,True,False
2024-01-09 10:00:00,233.52499389648438,4.156222785960395,1.8827276889682323,True,False
2024-01-09 10:15:00,232.3249969482422,3.094500047217717,2.4190461554913103,True,False
2024-01-09 10:30:00,233.4600067138672,15.418158442776269,2.6873746602162365,True,False
2024-01-09 10:45:00,233.44000244140625,15.200956945726134,2.9081534365141493,True,False
2024-01-09 11:00:00,234.5500030517578,27.253072050922235,3.0062054282664556,False,False
2024-01-09 11:15:00,234.29519653320312,24.48644520176876,3.0913389718631565,False,False
2024-01-09 11:30:00,234.00999450683594,21.389791363962445,3.1708785819793848,False,False
2024-01-09 11:45:00,235.13499450683594,33.60476617289637,3.19087628361836,False,False
2024-01-09 12:00:00,234.96310424804688,31.738423789776785,3.186635811836674,False,False
2024-01-09 12:15:00,234.9199981689453,31.270388527254564,3.140279085346304,False,False
2024-01-09 12:30:00,234.2100067138672,23.56147498206555,3.099531142404012,False,False
2024-01-09 12:45:00,234.68629455566406,38.21590926619231,3.0224032754156305,False,False
2024-01-09 13:00:00,234.92080688476562,66.53146375070038,2.8668590321256064,False,False
2024-01-09 13:15:00,234.15460205078125,53.467932666895585,2.662975989806053,False,False
2024-01-09 13:30:00,233.67999267578125,46.327554547884034,2.4417876991726577,False,False
2024-01-09 13:45:00,234.639892578125,72.18615695763661,2.0806472428845226,False,False
2024-01-09 14:00:00,234.61000061035156,63.36846472550839,1.5928292039915408,False,False
2024-01-09 14:15:00,233.8988037109375,25.9385481995335,0.8686655761963564,False,False
2024-01-09 14:30:00,234.14930725097656,36.97392566899917,0.7536433975081075,False,False
2024-01-09 14:45:00,234.1699981689453,37.88541813708685,0.6774631088297478,False,False
2024-01-09 15:00:00,234.4593048095703,50.630180080259734,0.6614235070175934,False,False
2024-01-09 15:15:00,234.81410217285156,66.25999045487238,0.4971102800126837,False,False
2024-01-09 15:30:00,234.47999572753906,55.188719986180686,0.4502088440861919,False,False
2024-01-09 15:45:00,234.87969970703125,74.04272470777912,0.39928330492846503,False,False
2024-01-10 09:30:00,233.06300354003906,2.1288721389833625,0.5091487747943118,True,False
2024-01-10 09:45:00,232.60679626464844,31.277930607052376,0.6493301657311844,False,False
2024-01-10 10:00:00,232.58999633789062,30.878883101914777,0.7544308545396987,False,False
2024-01-10 10:15:00,233.02999877929688,41.330230838652156,0.7713369187691099,False,False
2024-01-10 10:30:00,233.96499633789062,63.53916355873537,0.747631826874206,False,False
2024-01-10 10:45:00,234.3350067138672,72.32799457788313,0.7248084509196473,False,False
2024-01-10 11:00:00,233.47999572753906,52.0189774090545,0.7355365397423631,False,False
2024-01-10 11:15:00,232.5930938720703,30.952458618302543,0.7846153784431004,False,False
2024-01-10 11:30:00,233.60499572753906,54.98809381422001,0.7512641926506531,False,False
2024-01-10 11:45:00,233.3350067138672,48.575063336559055,0.7566927435264887,False,False
2024-01-10 12:00:00,233.92999267578125,62.707723979456844,0.7563369447620849,False,False
2024-01-10 12:15:00,232.6999969482422,33.49172003609912,0.7714743325003838,False,False
2024-01-10 12:30:00,232.54139709472656,29.724508620658412,0.7864699243948482,False,False
2024-01-10 12:45:00,233.00010681152344,40.62020898346182,0.7959959570623663,False,False
2024-01-10 13:00:00,232.9320068359375,43.326019124308004,0.7972224615019424,False,False
2024-01-10 13:15:00,233.47860717773438,56.58584412736893,0.7826605833919799,False,False
2024-01-10 13:30:00,234.09320068359375,67.75393576119642,0.7628497290791774,False,False
2024-01-10 13:45:00,234.10000610351562,67.97634304578298,0.7117571975396682,False,False
2024-01-10 14:00:00,234.67999267578125,86.9308293398094,0.7283940744401255,False,True
2024-01-10 14:15:00,234.5399932861328,80.25444278681913,0.6964861062131633,False,True
2024-01-10 14:30:00,234.5189971923828,79.58577725079331,0.7313383954484011,False,False
2024-01-10 14:45:00,235.15359497070312,97.92480270843764,0.7867560242574299,False,True
2024-01-10 15:00:00,234.35000610351562,72.13637501712482,0.7623530849100967,False,False
2024-01-10 15:15:00,233.72999572753906,52.94098194925383,0.7449723151644259,False,False
2024-01-10 15:30:00,232.9149932861328,27.708674845640374,0.7659525417079954,False,False
2024-01-10 15:45:00,233.88999938964844,57.89466225121763,0.7529044180602462,False,False
2024-01-11 09:30:00,229.47000122070312,24.93505103769715,1.2060566235867054,False,False
2024-01-11 09:45:00,228.07249450683594,6.785606002056965,1.702161220779464,True,False
2024-01-11 10:00:00,226.57000732421875,5.754762776534286,2.2606045313771452,True,False
2024-01-11 10:15:00,227.95370483398438,20.77861186539803,2.5123403025663644,False,False
2024-01-11 10:30:00,226.89599609375,9.294269094596139,2.7971189865748602,True,False
2024-01-11 10:45:00,227.22999572753906,12.92075541719752,3.0129157644846636,True,False
2024-01-11 11:00:00,225.94000244140625,0.8519897364730582,3.2991473045367177,True,False
2024-01-11 11:15:00,226.02000427246094,4.943467089910506,3.513879451979851,True,False
2024-01-11 11:30:00,226.46910095214844,9.568558430435841,3.652902015024406,True,False
2024-01-11 11:45:00,225.9700927734375,4.429445828193383,3.7691324836258753,True,False
2024-01-11 12:00:00,226.66639709472656,12.656209549248977,3.775623084499472,True,False
2024-01-11 12:15:00,225.73809814453125,4.24571055461398,3.790591539130583,True,False
2024-01-11 12:30:00,226.80279541015625,16.62179313567738,3.668348051622258,True,False
2024-01-11 12:45:00,226.55999755859375,21.40293100609254,3.5157993857894647,False,False
2024-01-11 13:00:00,226.57359313964844,24.663869224804262,3.307533081306872,False,False
2024-01-11 13:15:00,226.64500427246094,39.47383339159683,2.9552308346734715,False,False
2024-01-11 13:30:00,227.26849365234375,58.7768445120511,2.5833423766178485,False,False
2024-01-11 13:45:00,227.64010620117188,70.2818378511163,2.184234783357939,False,False
2024-01-11 14:00:00,226.9398956298828,59.919629597274394,1.7862712941869763,False,False
2024-01-11 14:15:00,226.9398956298828,59.919629597274394,0.8716404414919106,False,False
2024-01-11 14:30:00,227.06500244140625,64.6946798287761,0.6347999247772774,False,False
2024-01-11 14:45:00,228.27000427246094,89.7832597953534,0.656824272626331,False,True
2024-01-11 15:00:00,228.32000732421875,91.33133662758289,0.7353360182610903,False,True
2024-01-11 15:15:00,228.25799560546875,88.49385394408937,0.7610824852392623,False,True
2024-01-11 15:30:00,227.06759643554688,51.75615701671955,0.7618757495333698,False,False
2024-01-11 15:45:00,227.3052978515625,53.7903297694393,0.7636764246001672,False,False
2024-01-12 09:30:00,223.72509765625,45.58118361153262,1.0284300735696954,False,False
2024-01-12 09:45:00,224.41000366210938,53.14921598381386,1.149579892882873,False,False
2024-01-12 10:00:00,222.5290069580078,32.36469398077896,1.4854874375784137,False,False
2024-01-12 10:15:00,221.6199951171875,22.32035069971337,1.8469936732292933,False,False
2024-01-12 10:30:00,221.47500610351562,20.718259989883663,2.137310785893682,False,False
2024-01-12 10:45:00,220.9600067138672,15.027651323554206,2.422875034452993,True,False
2024-01-12 11:00:00,221.44500732421875,20.386781318496038,2.5981979980624774,False,False
2024-01-12 11:15:00,221.8000946044922,24.310402967459112,2.716218189345058,False,False
2024-01-12 11:30:00,219.85000610351562,7.368549547697368,2.957345157151296,True,False
2024-01-12 11:45:00,218.19000244140625,4.735924178519563,3.2917215634126733,True,False
2024-01-12 12:00:00,218.32009887695312,8.987635665532451,3.5045926433790267,True,False
2024-01-12 12:15:00,218.6750030517578,12.114547216915625,3.6008585871553027,True,False
2024-01-12 12:30:00,219.0800018310547,17.588929230546544,3.6523946662894757,True,False
2024-01-12 12:45:00,219.5500030517578,27.985097996048655,3.6348413344512003,False,False
2024-01-12 13:00:00,219.53640747070312,27.815998587991476,3.5695943080145076,False,False
2024-01-12 13:15:00,219.27499389648438,27.660938565203548,3.367867173926985,False,False
2024-01-12 13:30:00,218.70269775390625,24.914694268051072,3.1047629770593455,False,False
2024-01-12 13:45:00,218.57009887695312,24.212146069311366,2.7442907615111944,False,False
2024-01-12 14:00:00,218.6300048828125,27.65077975306762,2.4071543314791812,False,False
2024-01-12 14:15:00,217.77999877929688,9.979126219752052,1.9210582738104411,True,False
2024-01-12 14:30:00,217.99000549316406,16.93390595966184,1.7918364530482078,True,False
2024-01-12 14:45:00,217.74000549316406,12.163237824963897,1.5107155934039924,True,False
2024-01-12 15:00:00,218.0334014892578,32.28555493586168,1.3784243500498246,False,False
2024-01-12 15:15:00,218.52040100097656,50.75364104418987,1.2819613617169054,False,False
2024-01-12 15:30:00,219.18020629882812,75.19173057685896,1.1656213557190374,False,False
2024-01-12 15:45:00,218.82000732421875,61.85056035627695,1.080152721662961,False,False
2024-01-16 09:30:00,214.1699981689453,25.945267396381663,1.3887855602475667,False,False
2024-01-16 09:45:00,218.69000244140625,84.87611953957132,1.1711044111918847,False,True
2024-01-16 10:00:00,222.0500030517578,97.81961379731693,1.3907494212842817,False,True
2024-01-16 10:15:00,222.9600067138672,95.31389762456945,1.696595892794721,False,True
2024-01-16 10:30:00,221.90699768066406,86.0034834791079,1.8263006290936894,False,True
2024-01-16 10:45:00,221.1013946533203,78.88056469597808,1.8837516252556379,False,False
2024-01-16 11:00:00,220.68499755859375,75.19889694325383,1.9161212916916757,False,False
2024-01-16 11:15:00,221.4261932373047,81.75234379321464,1.9793228092449855,False,True
2024-01-16 11:30:00,220.77499389648438,75.99461963025473,2.0066786880646386,False,False
2024-01-16 11:45:00,219.61000061035156,65.69407174455925,2.007414886666044,False,False
2024-01-16 12:00:00,219.07000732421875,60.919600708568254,2.002691417844477,False,False
2024-01-16 12:15:00,219.02999877929688,60.56585623835524,1.995464208700075,False,False
2024-01-16 12:30:00,219.5343017578125,65.02476346205476,1.987125388735585,False,False
2024-01-16 12:45:00,220.05999755859375,69.67282009354936,1.9511309267419275,False,False
2024-01-16 13:00:00,220.54969787597656,72.77493716347668,1.925988480315083,False,False
2024-01-16 13:15:00,221.2017059326172,54.954749296383845,1.8963097880865953,False,False
2024-01-16 13:30:00,220.1204071044922,32.064640572942146,1.8467755150849328,False,False
2024-01-16 13:45:00,220.28500366210938,35.74345364252817,1.81561059497465,False,False
2024-01-16 14:00:00,219.8000030517578,32.03841638277807,1.8050388865990854,False,False
2024-01-16 14:15:00,220.05999755859375,44.092168330328484,1.7801628131704597,False,False
2024-01-16 14:30:00,220.01010131835938,42.654236840948066,1.09338604853127,False,False
2024-01-16 14:45:00,220.45030212402344,55.34013455872653,1.012420322009115,False,False
2024-01-16 15:00:00,219.58990478515625,37.8537446662416,0.9670044109302477,False,False
2024-01-16 15:15:00,219.6195068359375,38.91095961329911,0.7725535586275818,False,False
2024-01-16 15:30:00,219.49000549316406,26.397451078530707,0.6825697361099073,False,False
2024-01-16 15:45:00,219.9987030029297,44.98761010611802,0.6427926025119687,False,False
2024-01-17 09:30:00,214.2100067138672,20.75687664411955,1.445380351930496,False,False
2024-01-17 09:45:00,214.2100067138672,20.75687664411955,1.8480832806482907,False,False
2024-01-17 10:00:00,214.13999938964844,19.977718942804593,2.155199305462773,True,False
2024-01-17 10:15:00,213.19000244140625,9.404576107981612,2.5156709780373174,True,False
2024-01-17 10:30:00,213.02420043945312,8.033105519331103,2.8178776002821024,True,False
2024-01-17 10:45:00,213.94500732421875,18.923781868844827,2.9852026038397543,True,False
2024-01-17 11:00:00,213.5792999267578,14.793904745183672,3.135621146061639,True,False
2024-01-17 11:15:00,213.33999633789062,11.925689392193656,3.247405085092643,True,False
2024-01-17 11:30:00,214.08999633789062,20.914946615312022,3.2536130895076054,False,False
2024-01-17 11:45:00,214.02999877929688,20.195835299367577,3.1859192133660197,False,False
2024-01-17 12:00:00,213.72999572753906,17.859363440318596,3.1619874848686953,True,False
2024-01-17 12:15:00,214.0850067138672,22.437194037368762,3.0782782035684058,False,False
2024-01-17 12:30:00,213.32980346679688,12.69892490043917,3.0227908998418407,True,False
2024-01-17 12:45:00,213.88499450683594,47.90031229532316,2.8885563968265195,False,False
2024-01-17 13:00:00,213.16990661621094,25.750461861941556,2.7396886737171027,False,False
2024-01-17 13:15:00,212.8000946044922,13.381748032621232,2.4997492683318776,True,False
2024-01-17 13:30:00,212.74000549316406,27.862904399988352,2.278944345733035,False,False
2024-01-17 13:45:00,212.58470153808594,21.935296001863662,1.974701041188923,False,False
2024-01-17 14:00:00,212.6199951171875,23.28237383885152,1.5550871386230802,False,False
2024-01-17 14:15:00,213.88999938964844,71.75562738417635,0.5663666667598765,False,False
2024-01-17 14:30:00,214.5800018310547,99.22763772615603,0.5950745669460101,False,True
2024-01-17 14:45:00,214.58999633789062,89.27343861372024,0.6227414120032237,False,True
2024-01-17 15:00:00,214.6699981689453,83.91183591738107,0.6586430652465299,False,True
2024-01-17 15:15:00,214.125,66.71945472661722,0.661660328147458,False,False
2024-01-17 15:30:00,215.02499389648438,95.11044577831903,0.7128642490012796,False,True
2024-01-17 15:45:00,215.5399932861328,96.44795757560597,0.818364215625209,False,True
2024-01-18 09:30:00,214.13319396972656,39.0293843754558,0.8191550377124851,False,False
2024-01-18 09:45:00,216.00999450683594,73.5293787656094,0.9405937122765892,False,False
2024-01-18 10:00:00,214.875,52.66551851810297,0.9615107695796941,False,False
2024-01-18 10:15:00,214.3000030517578,42.095726419010646,0.9635425496931836,False,False
2024-01-18 10:30:00,213.4250030517578,23.186996226063457,0.9709940646689682,False,False
2024-01-18 10:45:00,211.49000549316406,2.931725610165237,1.1231514440817585,True,False
2024-01-18 11:00:00,211.1300048828125,9.064822438114057,1.2778662779398482,True,False
2024-01-18 11:15:00,211.97999572753906,21.29491190515396,1.3390920434256823,False,False
2024-01-18 11:30:00,212.0800018310547,22.733849278226028,1.382581028563248,False,False
2024-01-18 11:45:00,211.94500732421875,20.79148142049509,1.422228546307764,False,False
2024-01-18 12:00:00,210.2220001220703,8.96732237160713,1.6012982329068375,True,False
2024-01-18 12:15:00,210.63999938964844,14.231795155624226,1.7124777812702354,True,False
2024-01-18 12:30:00,210.05580139160156,6.874140011838049,1.860650523239414,True,False
2024-01-18 12:45:00,210.1300048828125,9.62962544340019,1.977315207624088,True,False
2024-01-18 13:00:00,209.03990173339844,3.9151004472067013,2.1332106172322343,True,False
2024-01-18 13:15:00,209.27999877929688,7.257986779795195,2.223347567969317,True,False
2024-01-18 13:30:00,210.1165008544922,20.699197364013088,2.223100510347765,False,False
2024-01-18 13:45:00,209.63009643554688,15.373161469190691,2.2534559299146384,True,False
2024-01-18 14:00:00,210.85009765625,44.61086826781941,2.1548077086613535,False,False
2024-01-18 14:15:00,211.57000732421875,71.64567132929265,1.9714336100584708,False,False
2024-01-18 14:30:00,210.5500030517578,45.822758404895175,1.894748192575467,False,False
2024-01-18 14:45:00,211.02439880371094,57.83278672059397,1.5646653490280094,False,False
2024-01-18 15:00:00,211.47000122070312,71.6534770837672,1.310215328669342,False,False
2024-01-18 15:15:00,211.60000610351562,87.38990763664508,1.075392035673134,False,True
2024-01-18 15:30:00,211.16000366210938,75.6250149011754,0.9020495467804749,False,False
2024-01-18 15:45:00,211.8000030517578,93.86511394964592,0.9171003780538942,False,True
2024-01-19 09:30:00,212.93499755859375,94.26954926534881,1.0315387971875478,False,True
2024-01-19 09:45:00,211.85000610351562,69.88770209337014,1.024789429976033,False,False
2024-01-19 10:00:00,209.54010009765625,17.235843246347926,1.0279014824364747,True,False
2024-01-19 10:15:00,210.02000427246094,26.10741597012271,1.0019280710526812,False,False
2024-01-19 10:30:00,209.7689971923828,20.256446736617463,1.0176852239096328,False,False
2024-01-19 10:45:00,209.3798065185547,21.761812257175084,1.056702068517738,False,False
2024-01-19 11:00:00,208.5395050048828,6.99005126953125,1.147434956791778,True,False
2024-01-19 11:15:00,209.35060119628906,23.21197509765625,1.1740441018920915,False,False
2024-01-19 11:30:00,208.50999450683594,6.772829651874975,1.2134246480411195,True,False
2024-01-19 11:45:00,208.62750244140625,18.960993907330717,1.2545352418362496,True,False
2024-01-19 12:00:00,208.72999572753906,20.781476984453935,1.3090034616915711,False,False
2024-01-19 12:15:00,209.29989624023438,30.9040350382689,1.320530529147624,False,False
2024-01-19 12:30:00,209.66940307617188,37.4672058281477,1.3223893691587107,False,False
2024-01-19 12:45:00,209.42999267578125,33.214804535894714,1.2979974301449635,False,False
2024-01-19 13:00:00,210.22999572753906,49.44432670707413,1.2949414346509667,False,False
2024-01-19 13:15:00,210.66000366210938,68.58414100188034,1.284464325532571,False,False
2024-01-19 13:30:00,210.60989379882812,86.89138902413578,1.2511535494453618,False,True
2024-01-19 13:45:00,210.95150756835938,96.62394797245601,1.2177973578005474,False,True
2024-01-19 14:00:00,211.66029357910156,99.0409812803379,1.2465296703432411,False,True
2024-01-19 14:15:00,211.5800018310547,90.95036058397689,1.2314142089388358,False,True
2024-01-19 14:30:00,211.8000030517578,95.92776582927411,1.1127254517957152,False,True
2024-01-19 14:45:00,211.9550018310547,92.52640573601974,1.1220699939571768,False,True
2024-01-19 15:00:00,211.67999267578125,78.32675794847992,1.1751107264867884,False,False
2024-01-19 15:15:00,211.60009765625,72.83055288404354,1.2201034430997102,False,False
2024-01-19 15:30:00,211.07980346679688,60.08707307769032,1.230800287590023,False,False
2024-01-19 15:45:00,212.1699981689453,83.76847046630544,1.2819933142707671,False,True
2024-01-22 09:30:00,212.32000732421875,59.053814311058545,1.2708584602419262,False,False
2024-01-22 09:45:00,216.94749450683594,99.20680259725673,1.8721776906219452,False,True
2024-01-22 10:00:00,215.30999755859375,67.62022493313121,2.0130166993040777,False,False
2024-01-22 10:15:00,212.71429443359375,33.865968744295316,1.9315705263580734,False,False
2024-01-22 10:30:00,210.55999755859375,5.851713984110228,1.8333000204624719,True,False
2024-01-22 10:45:00,210.0399932861328,13.295063772183019,1.7911727492108689,True,False
2024-01-22 11:00:00,210.25999450683594,15.753203953346825,1.761451419925773,True,False
2024-01-22 11:15:00,209.20010375976562,4.973520530230096,1.7775687684156019,True,False
2024-01-22 11:30:00,209.77000427246094,12.812237506772014,1.7999673331893098,True,False
2024-01-22 11:45:00,210.22000122070312,17.69819429510576,1.8152439671978935,True,False
2024-01-22 12:00:00,209.72360229492188,12.308416185239246,1.8516899958743058,True,False
2024-01-22 12:15:00,210.14500427246094,16.883895776416654,1.8746703043139699,True,False
2024-01-22 12:30:00,209.60589599609375,11.030389985205115,1.9232022929744943,True,False
2024-01-22 12:45:00,209.3300018310547,8.034798628863776,1.9792089205298158,True,False
2024-01-22 13:00:00,208.63999938964844,3.578908819901316,2.063348043244191,True,False
2024-01-22 13:15:00,207.8000030517578,1.768249452527666,2.1850529075903866,True,False
2024-01-22 13:30:00,208.0800018310547,5.956923410155895,2.2689266503212497,True,False
2024-01-22 13:45:00,208.97000122070312,26.51386244645407,2.294709991319688,False,False
2024-01-22 14:00:00,207.20010375976562,1.0524966759047145,2.416701574426264,True,False
2024-01-22 14:15:00,206.93499755859375,14.148802508936138,2.502614141331522,True,False
2024-01-22 14:30:00,207.30999755859375,22.127531093861094,2.5286429429413393,False,False
2024-01-22 14:45:00,207.20989990234375,22.063306146864242,1.9875480499385396,False,False
2024-01-22 15:00:00,208.38999938964844,49.76520776694856,1.4411772318394356,False,False
2024-01-22 15:15:00,209.41470336914062,76.1430265680939,1.1695405114071162,False,False
2024-01-22 15:30:00,209.10000610351562,68.523218910601,1.1070096023982028,False,False
2024-01-22 15:45:00,208.75,60.04847356306551,1.072112109473456,False,False
2024-01-23 09:30:00,215.4199981689453,97.54801724993371,1.8089331434571778,False,True
